Id,R,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au,Season
2121,C,MELEGONI,Genoa,22,5.89,6,1,0,0,0,0,0,0,1,0,0,2021-22
2121,C,MELEGONI,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2286,C,CROCIATA,Crotone,9,5.94,6.28,1,0,0,0,0,0,0,0,0,0,2017-18
2286,C,CROCIATA,Crotone,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2020-21
2286,C,CROCIATA,Empoli,1,6,6,0,0,0,0,0,0,0,0,0,0,2021-22
2286,C,CROCIATA,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
2286,C,CROCIATA,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4725,C,DEMME,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4725,C,DEMME,Napoli,21,6.21,6.45,2,0,0,0,0,0,2,6,0,0,2020-21
4725,C,DEMME,Napoli,13,5.92,6,1,0,0,0,0,0,0,4,0,0,2021-22
4725,C,DEMME,Napoli,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2022-23
4725,C,DEMME,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5425,C,URBANSKI,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
5425,C,URBANSKI,Bologna,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2021-22
5425,C,URBANSKI,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
5425,C,URBANSKI,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5772,C,PYYHTIA,Bologna,1,6,6,0,0,0,0,0,0,0,0,0,0,2021-22
5772,C,PYYHTIA,Bologna,3,6,6.33,0,0,0,0,0,0,1,0,0,0,2022-23
5772,C,PYYHTIA,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5824,C,PAFUNDI,Udinese,1,6,6,0,0,0,0,0,0,0,0,0,0,2021-22
5824,C,PAFUNDI,Udinese,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2022-23
5824,C,PAFUNDI,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5872,C,HELGASON,Lecce,7,5.79,5.79,0,0,0,0,0,0,0,0,0,0,2022-23
5872,C,HELGASON,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5875,C,ADLI,Milan,4,5.62,5.5,0,0,0,0,0,0,0,1,0,0,2022-23
5875,C,ADLI,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5879,C,"VIGNATO S.",Monza,2,6.25,6.75,0,0,0,0,0,0,1,0,0,0,2022-23
5879,C,"VIGNATO S.",Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5998,C,ZERBIN,Napoli,4,5.75,5.62,0,0,0,0,0,0,0,1,0,0,2022-23
5998,C,ZERBIN,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6005,C,ILKHAN,Sampdoria,6,5.83,5.75,0,0,0,0,0,0,0,1,0,0,2022-23
6005,C,ILKHAN,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6009,C,"DEGLI INNOCENTI",Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
6009,C,"DEGLI INNOCENTI",Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6168,C,FATICANTI,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
6168,C,FATICANTI,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6170,C,GINEITIS,Torino,2,6,5.5,0,0,0,0,0,0,0,2,0,0,2022-23
6170,C,GINEITIS,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6233,C,LELLA,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6236,C,AMATUCCI,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6240,C,HAOUDI,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6246,C,LIPANI,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6251,C,SACO,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6254,C,JOSELITO,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6420,C,PAGANO,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6423,C,LEGOWSKI,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4661,A,OSIMHEN,Lilla,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4661,A,OSIMHEN,Napoli,24,6.33,7.58,10,0,0,0,0,0,2,4,0,0,2020-21
4661,A,OSIMHEN,Napoli,27,6.48,7.98,14,0,0,0,0,0,2,5,1,0,2021-22
4661,A,OSIMHEN,Napoli,32,6.73,9.14,26,0,0,3,2,1,4,4,0,0,2022-23
4661,A,OSIMHEN,Napoli,2,7.5,12,3,0,0,1,1,0,0,0,0,0,2023-24
2764,A,"MARTINEZ L.",Inter,22,6.07,6.84,5,0,0,1,1,0,1,4,0,0,2018-19
2764,A,"MARTINEZ L.",Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2764,A,"MARTINEZ L.",Inter,38,6.46,7.87,15,0,0,2,2,0,5,5,0,0,2020-21
2764,A,"MARTINEZ L.",Inter,33,6.38,8.02,18,0,0,6,3,3,3,6,0,0,2021-22
2764,A,"MARTINEZ L.",Inter,37,6.42,8.16,21,0,0,2,1,1,6,3,0,0,2022-23
2764,A,"MARTINEZ L.",Inter,2,7.5,11.75,3,0,0,0,0,0,0,1,0,0,2023-24
785,A,IMMOBILE,Lazio,33,6.48,9.2,22,0,0,8,7,1,8,3,1,0,2017-18
785,A,IMMOBILE,Lazio,35,6.04,7.41,11,0,0,4,4,0,6,6,0,0,2018-19
785,A,IMMOBILE,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
785,A,IMMOBILE,Lazio,35,6.23,7.7,16,0,0,8,4,4,6,3,1,0,2020-21
785,A,IMMOBILE,Lazio,31,6.6,9.02,20,0,0,9,7,2,2,4,0,0,2021-22
785,A,IMMOBILE,Lazio,29,6.22,7.48,12,0,0,5,4,1,5,3,0,0,2022-23
785,A,IMMOBILE,Lazio,2,5.75,7,1,0,0,0,0,0,0,1,0,0,2023-24
2531,A,LUKAKU,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2531,A,LUKAKU,Inter,35,6.63,8.89,18,0,0,6,6,0,9,4,0,0,2020-21
2531,A,LUKAKU,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
2531,A,LUKAKU,Inter,25,6.24,7.66,10,0,0,2,2,0,6,1,0,0,2022-23
2531,A,LUKAKU,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4510,A,"RAFAEL LEAO",Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4510,A,"RAFAEL LEAO",Milan,29,6.02,6.78,6,0,0,0,0,0,6,5,0,0,2020-21
4510,A,"RAFAEL LEAO",Milan,34,6.63,7.84,11,0,0,0,0,0,10,4,0,0,2021-22
4510,A,"RAFAEL LEAO",Milan,34,6.47,7.9,15,0,0,0,0,0,7,5,1,0,2022-23
4510,A,"RAFAEL LEAO",Milan,2,6.75,7.25,0,0,0,0,0,0,1,0,0,0,2023-24
5839,C,KVARATSKHELIA,Napoli,34,6.62,7.96,12,0,0,2,2,0,10,1,0,0,2022-23
5839,A,KVARATSKHELIA,Napoli,1,6.5,7.5,0,0,0,0,0,0,1,0,0,0,2023-24
2841,A,VLAHOVIC,Fiorentina,4,5.62,5.62,0,0,0,0,0,0,0,0,0,0,2018-19
2841,A,VLAHOVIC,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2841,A,VLAHOVIC,Fiorentina,37,6.27,8.01,15,0,0,6,6,0,2,1,0,0,2020-21
2841,A,VLAHOVIC,Juventus,36,6.4,8.35,19,0,0,6,5,1,3,4,0,0,2021-22
2841,A,VLAHOVIC,Juventus,25,6.06,7.16,10,0,0,3,2,1,1,1,0,0,2022-23
2841,A,VLAHOVIC,Juventus,2,7,10.5,2,0,0,1,1,0,1,0,0,0,2023-24
531,A,BERARDI,Sassuolo,31,5.56,5.65,2,0,0,4,2,2,1,7,1,0,2017-18
531,A,BERARDI,Sassuolo,35,6.1,6.77,7,0,0,1,1,0,3,5,1,0,2018-19
531,A,BERARDI,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
531,A,BERARDI,Sassuolo,30,6.6,8.37,10,0,0,8,7,1,7,4,0,0,2020-21
531,A,BERARDI,Sassuolo,33,6.71,8.33,9,0,0,6,6,0,13,9,0,0,2021-22
531,A,BERARDI,Sassuolo,24,6.58,8.1,12,0,0,8,7,1,7,7,0,0,2022-23
531,A,BERARDI,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
309,A,DYBALA,Juventus,33,6.45,8.42,19,0,0,5,3,2,5,0,0,0,2017-18
309,A,DYBALA,Juventus,27,5.94,6.56,4,0,0,1,1,0,2,2,0,0,2018-19
309,A,DYBALA,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
309,A,DYBALA,Juventus,19,6.11,6.89,4,0,0,0,0,0,3,0,0,0,2020-21
309,A,DYBALA,Juventus,28,6.36,7.45,9,0,0,2,1,1,5,3,0,0,2021-22
309,A,DYBALA,Roma,25,6.64,8.24,12,0,0,5,5,0,6,4,0,0,2022-23
309,A,DYBALA,Roma,1,5,4.5,0,0,0,0,0,0,0,1,0,0,2023-24
4200,A,GIROUD,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4200,A,GIROUD,Milan,29,6.26,7.43,9,0,0,2,2,0,3,4,0,0,2021-22
4200,A,GIROUD,Milan,33,6.24,7.42,13,0,0,3,3,0,4,6,1,0,2022-23
4200,A,GIROUD,Milan,2,7.5,12.5,3,0,0,2,2,0,1,0,0,0,2023-24
5672,A,DIA,Salernitana,33,6.27,7.82,16,0,0,1,1,0,5,4,0,0,2022-23
5672,A,DIA,Salernitana,2,6.5,8,1,0,0,0,0,0,0,0,0,0,2023-24
2137,A,SCAMACCA,Sassuolo,1,6,6,0,0,0,0,0,0,0,0,0,0,2017-18
2137,A,SCAMACCA,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-19
2137,A,SCAMACCA,Genoa,26,6.17,7.08,6,0,0,2,2,0,2,1,0,1,2020-21
2137,A,SCAMACCA,Sassuolo,32,6.22,7.61,15,0,0,1,1,0,0,7,0,0,2021-22
2137,A,SCAMACCA,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
2137,A,SCAMACCA,Atalanta,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
4730,A,LOOKMAN,Lipsia,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4730,A,LOOKMAN,Atalanta,30,6.47,7.92,13,0,0,3,3,0,6,3,0,0,2022-23
4730,A,LOOKMAN,Atalanta,2,5.5,5.25,0,0,0,0,0,0,0,1,0,0,2023-24
479,A,SANABRIA,Genoa,14,5.79,6.18,3,0,0,1,0,1,0,1,0,0,2018-19
479,A,SANABRIA,Torino,14,5.93,7,5,0,0,0,0,0,1,2,0,0,2020-21
479,A,SANABRIA,Torino,25,6.18,6.88,6,0,0,0,0,0,1,3,0,0,2021-22
479,A,SANABRIA,Torino,31,6.27,7.52,12,0,0,1,1,0,4,4,0,0,2022-23
479,A,SANABRIA,Torino,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
4268,A,ARNAUTOVIC,Bologna,32,6.28,7.44,12,0,0,3,2,1,1,6,0,0,2021-22
4268,A,ARNAUTOVIC,Bologna,21,6.38,7.74,10,0,0,3,3,0,1,5,0,0,2022-23
4268,A,ARNAUTOVIC,Inter,2,6.5,7,0,0,0,0,0,0,1,0,0,0,2023-24
4871,A,THURAM,"Borussia MGladbach",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4871,A,THURAM,Inter,2,6.75,7.25,0,0,0,0,0,0,1,0,0,0,2023-24
6228,A,RETEGUI,Genoa,2,6.25,7.5,1,0,0,0,0,0,0,1,0,0,2023-24
5336,A,NZOLA,Spezia,25,6.22,7.56,7,0,0,4,4,0,3,5,0,0,2020-21
5336,A,NZOLA,Spezia,16,5.88,6.28,2,0,0,0,0,0,1,2,0,0,2021-22
5336,A,NZOLA,Spezia,31,6.19,7.39,13,0,0,3,3,0,2,8,0,0,2022-23
5336,A,NZOLA,Fiorentina,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
5786,A,CABRAL,Fiorentina,12,6,6.54,2,0,0,0,0,0,1,1,0,0,2021-22
5786,A,CABRAL,Fiorentina,21,6.21,7.31,8,0,0,2,2,0,1,4,0,0,2022-23
5786,A,CABRAL,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6060,A,LAURIENTE',Sassuolo,28,6.39,7.18,7,0,0,1,1,0,6,8,1,0,2022-23
6060,A,LAURIENTE',Sassuolo,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
608,A,"ZAPATA D.",Sampdoria,30,6.22,7.4,11,0,0,0,0,0,3,1,0,0,2017-18
608,A,"ZAPATA D.",Atalanta,37,6.45,8.35,22,0,0,2,1,1,7,5,0,0,2018-19
608,A,"ZAPATA D.",Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
608,A,"ZAPATA D.",Atalanta,37,6.42,7.88,14,0,0,1,1,0,9,0,0,0,2020-21
608,A,"ZAPATA D.",Atalanta,24,6.38,7.73,7,0,0,3,3,0,4,3,0,0,2021-22
608,A,"ZAPATA D.",Atalanta,24,5.96,6.27,2,0,0,0,0,0,2,1,0,0,2022-23
608,A,"ZAPATA D.",Torino,2,6.25,7.75,1,0,0,0,0,0,0,0,0,0,2023-24
5694,A,BETO,Udinese,28,6.11,7.27,11,0,0,0,0,0,0,1,0,0,2021-22
5694,A,BETO,Udinese,33,6.06,6.97,10,0,0,1,1,0,1,2,0,0,2022-23
5694,A,BETO,Udinese,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
2002,C,CHIESA,Fiorentina,36,6.26,6.78,6,0,0,0,0,0,4,7,0,0,2017-18
2002,C,CHIESA,Fiorentina,37,6.24,6.73,6,0,0,0,0,0,2,4,0,0,2018-19
2002,C,CHIESA,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2002,C,CHIESA,Juventus,30,6.45,7.43,9,0,0,0,0,0,5,3,1,0,2020-21
2002,C,CHIESA,Juventus,14,6.21,6.79,2,0,0,0,0,0,2,0,0,0,2021-22
2002,C,CHIESA,Juventus,21,6.12,6.6,2,0,0,0,0,0,5,2,0,0,2022-23
2002,A,CHIESA,Juventus,2,6.5,8,1,0,0,0,0,0,0,0,0,0,2023-24
2012,A,MILIK,Napoli,12,6.12,7.29,5,0,0,0,0,0,0,2,0,0,2017-18
2012,A,MILIK,Napoli,35,6.07,7.53,17,0,0,0,0,0,2,4,0,0,2018-19
2012,A,MILIK,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2012,A,MILIK,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
2012,A,MILIK,Juventus,27,6.09,6.74,7,0,0,1,0,1,1,1,1,0,2022-23
2012,A,MILIK,Juventus,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
4179,A,"GONZALEZ N.",Fiorentina,33,6.35,7.11,4,0,0,3,3,0,6,2,1,0,2021-22
4179,A,"GONZALEZ N.",Fiorentina,22,6.11,6.86,6,0,0,2,2,0,0,3,0,0,2022-23
4179,A,"GONZALEZ N.",Fiorentina,2,7,10,2,0,0,0,0,0,0,0,0,0,2023-24
6227,A,OKAFOR,Milan,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
6409,A,"BELTRAN L.",Fiorentina,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
2475,A,SANCHEZ,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2475,A,SANCHEZ,Inter,25,6.38,7.34,7,0,0,1,0,1,6,0,0,0,2020-21
2475,A,SANCHEZ,Inter,22,6.14,6.91,5,0,0,0,0,0,2,0,0,0,2021-22
2475,A,SANCHEZ,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
2475,A,SANCHEZ,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2819,A,CAPUTO,Empoli,38,6.08,7.14,13,0,0,6,3,3,3,3,0,0,2018-19
2819,A,CAPUTO,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2819,A,CAPUTO,Sassuolo,24,6.12,7.65,8,0,0,3,3,0,4,1,0,0,2020-21
2819,A,CAPUTO,Sampdoria,38,6,6.88,11,0,0,1,0,1,4,1,0,0,2021-22
2819,A,CAPUTO,Empoli,36,5.88,6.44,6,0,0,2,2,0,3,1,0,0,2022-23
2819,A,CAPUTO,Empoli,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
6229,A,"TOURE' E.",Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
507,A,MURIEL,Fiorentina,19,6,6.92,6,0,0,0,0,0,0,1,0,0,2018-19
507,A,MURIEL,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
507,A,MURIEL,Atalanta,32,6.67,8.92,20,0,0,3,2,1,9,0,0,0,2020-21
507,A,MURIEL,Atalanta,26,6.37,7.69,7,0,0,2,2,0,8,1,0,0,2021-22
507,A,MURIEL,Atalanta,25,6.02,6.42,3,0,0,1,1,0,3,0,2,0,2022-23
507,A,MURIEL,Atalanta,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
1939,A,LAPADULA,Genoa,26,5.79,6.35,3,0,0,4,3,1,1,3,0,0,2017-18
1939,A,LAPADULA,Genoa,6,5.67,6.08,1,0,0,0,0,0,0,1,0,0,2018-19
1939,A,LAPADULA,Benevento,37,5.91,6.5,8,0,0,1,0,1,2,2,0,0,2020-21
1939,A,LAPADULA,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
1958,A,CAPRARI,Sampdoria,32,5.84,6.25,5,0,0,0,0,0,1,4,1,0,2017-18
1958,A,CAPRARI,Sampdoria,21,6,6.93,6,0,0,0,0,0,2,1,0,0,2018-19
1958,A,CAPRARI,Benevento,30,6,6.52,5,0,0,1,0,1,6,3,1,0,2020-21
1958,A,CAPRARI,Verona,34,6.54,7.75,10,0,0,2,2,0,7,4,0,0,2021-22
1958,A,CAPRARI,Monza,36,6.03,6.4,5,0,0,1,1,0,2,7,0,0,2022-23
1958,A,CAPRARI,Monza,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
2544,A,ABRAHAM,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2544,A,ABRAHAM,Roma,37,6.26,7.62,14,0,0,3,3,0,4,9,0,0,2021-22
2544,A,ABRAHAM,Roma,34,6.19,6.96,8,0,0,0,0,0,3,2,0,0,2022-23
2544,A,ABRAHAM,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2119,A,DEULOFEU,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2119,A,DEULOFEU,Udinese,12,6,6.33,1,0,0,0,0,0,1,0,0,0,2020-21
2119,A,DEULOFEU,Udinese,34,6.51,7.68,12,0,0,1,1,0,5,9,0,0,2021-22
2119,A,DEULOFEU,Udinese,15,6.37,7.07,2,0,0,0,0,0,5,1,0,0,2022-23
2119,A,DEULOFEU,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2438,A,JOVIC,"Real Madrid",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2438,A,JOVIC,Fiorentina,27,5.98,6.56,6,0,0,1,0,1,2,3,0,0,2022-23
2438,A,JOVIC,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2719,A,BARROW,Atalanta,9,6.44,7.56,3,0,0,0,0,0,1,0,0,0,2017-18
2719,A,BARROW,Atalanta,17,5.82,6,1,0,0,0,0,0,0,0,0,0,2018-19
2719,A,BARROW,Bologna,38,6,6.76,8,0,0,1,0,1,8,0,0,0,2020-21
2719,A,BARROW,Bologna,33,6.06,6.79,6,0,0,0,0,0,6,0,0,0,2021-22
2719,A,BARROW,Bologna,29,5.93,6.36,3,0,0,0,0,0,5,3,0,0,2022-23
2719,A,BARROW,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5795,A,AZMOUN,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5836,A,CEESAY,Lecce,30,5.97,6.53,6,0,0,1,1,0,0,2,0,0,2022-23
5836,A,CEESAY,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6145,A,NGONGE,Verona,13,6.04,6.73,3,0,0,0,0,0,1,2,0,0,2022-23
6145,A,NGONGE,Verona,2,6.25,7.75,1,0,0,0,0,0,0,0,0,0,2023-24
383,A,PETAGNA,Atalanta,29,5.95,6.36,4,0,0,0,0,0,3,6,0,0,2017-18
383,A,PETAGNA,SPAL,36,6.1,7.32,10,0,0,6,6,0,0,8,0,0,2018-19
383,A,PETAGNA,Napoli,16,6.16,7.09,4,0,0,0,0,0,3,0,0,0,2020-21
383,A,PETAGNA,Napoli,13,6.04,6.77,3,0,0,0,0,0,1,1,0,0,2021-22
383,A,PETAGNA,Monza,31,6.05,6.56,4,0,0,1,1,0,5,2,0,0,2022-23
383,A,PETAGNA,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
441,A,BELOTTI,Torino,32,5.94,6.75,10,0,0,2,0,2,3,2,0,0,2017-18
441,A,BELOTTI,Torino,37,6.19,7.28,10,0,0,6,5,1,1,5,0,0,2018-19
441,A,BELOTTI,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
441,A,BELOTTI,Torino,34,6.43,7.6,9,0,0,5,4,1,6,4,0,0,2020-21
441,A,BELOTTI,Torino,22,6.2,7.32,5,0,0,3,3,0,1,1,0,0,2021-22
441,A,BELOTTI,Roma,22,5.8,5.75,0,0,0,1,0,1,2,0,0,0,2022-23
441,A,BELOTTI,Roma,2,7,10.5,2,0,0,0,0,0,1,0,0,0,2023-24
2038,A,PINAMONTI,Inter,1,6,6,0,0,0,0,0,0,0,0,0,0,2017-18
2038,A,PINAMONTI,Frosinone,25,5.8,6.48,5,0,0,0,0,0,3,2,0,0,2018-19
2038,A,PINAMONTI,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2038,A,PINAMONTI,Inter,4,6.25,7,1,0,0,0,0,0,0,0,0,0,2020-21
2038,A,PINAMONTI,Empoli,36,6.15,7.21,9,0,0,4,4,0,1,4,0,0,2021-22
2038,A,PINAMONTI,Sassuolo,32,5.67,6.06,5,0,0,1,1,0,0,3,1,0,2022-23
2038,A,PINAMONTI,Sassuolo,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
2061,A,SIMEONE,Fiorentina,38,6,7.17,14,0,0,0,0,0,4,3,0,0,2017-18
2061,A,SIMEONE,Fiorentina,35,5.66,6.23,6,0,0,0,0,0,3,2,0,0,2018-19
2061,A,SIMEONE,Cagliari,29,5.71,6.34,6,0,0,0,0,0,1,1,0,0,2020-21
2061,A,SIMEONE,Verona,35,6.17,7.54,17,0,0,1,0,1,4,8,0,0,2021-22
2061,A,SIMEONE,Napoli,12,6.29,7.33,4,0,0,0,0,0,1,1,0,0,2022-23
2061,A,SIMEONE,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2489,A,PEDRO,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2489,A,PEDRO,Roma,26,5.88,6.44,5,0,0,0,0,0,2,3,1,0,2020-21
2489,A,PEDRO,Lazio,32,6.25,7.14,9,0,0,0,0,0,4,5,0,0,2021-22
2489,A,PEDRO,Lazio,36,6.12,6.53,4,0,0,0,0,0,3,1,0,0,2022-23
2489,A,PEDRO,Lazio,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
4436,A,CAMBIAGHI,Empoli,25,6.24,6.9,6,0,0,0,0,0,1,3,1,0,2022-23
4436,A,CAMBIAGHI,Empoli,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5311,A,SHOMURODOV,Genoa,30,6.17,6.98,8,0,0,0,0,0,1,1,0,0,2020-21
5311,A,SHOMURODOV,Roma,20,6.1,6.72,3,0,0,0,0,0,4,2,0,0,2021-22
5311,A,SHOMURODOV,Spezia,17,5.76,5.97,1,0,0,0,0,0,1,2,0,0,2022-23
5311,A,SHOMURODOV,Cagliari,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
6226,A,CASTELLANOS,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6398,A,ISAKSEN,Lazio,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
6435,A,KRSTOVIC,Lecce,1,7,10,1,0,0,0,0,0,0,0,0,0,2023-24
495,C,CORREA,Lazio,34,6.26,6.78,5,0,0,0,0,0,5,5,0,0,2018-19
495,A,CORREA,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
495,A,CORREA,Lazio,28,6,6.91,7,0,0,1,1,0,3,1,1,0,2020-21
495,A,CORREA,Inter,26,6.06,6.75,6,0,0,0,0,0,1,2,0,0,2021-22
495,A,CORREA,Inter,23,5.93,6.35,3,0,0,0,0,0,1,1,0,0,2022-23
495,A,CORREA,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2369,A,THAUVIN,"Olympique Marsiglia",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2369,A,THAUVIN,Udinese,11,5.68,5.68,0,0,0,0,0,0,0,1,0,0,2022-23
2369,A,THAUVIN,Udinese,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
4184,A,BREKALO,Torino,31,6.08,6.81,7,0,0,0,0,0,2,1,0,0,2021-22
4184,A,BREKALO,Fiorentina,6,6.08,6,0,0,0,0,0,0,0,1,0,0,2022-23
4184,A,BREKALO,Fiorentina,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
4517,A,LOZANO,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4517,A,LOZANO,Napoli,32,6.31,7.34,11,0,0,0,0,0,3,6,0,0,2020-21
4517,A,LOZANO,Napoli,29,6.12,6.76,5,0,0,0,0,0,5,3,0,0,2021-22
4517,A,LOZANO,Napoli,29,6.07,6.43,3,0,0,1,1,0,3,3,0,0,2022-23
4517,A,LOZANO,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5086,A,ZIRKZEE,Parma,3,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2020-21
5086,A,ZIRKZEE,Bologna,18,6.06,6.44,2,0,0,0,0,0,2,2,0,0,2022-23
5086,A,ZIRKZEE,Bologna,2,6.5,6.75,0,0,0,0,0,0,1,1,0,0,2023-24
5529,A,HENRY,Venezia,32,6,6.69,9,0,0,0,0,0,2,4,1,2,2021-22
5529,A,HENRY,Verona,15,5.9,6.17,2,0,0,0,0,0,0,4,0,0,2022-23
5529,A,HENRY,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5882,A,MOTA,Monza,29,6.09,6.64,5,0,0,0,0,0,2,2,0,0,2022-23
